customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age
849,Sylvan,Capper,M,72,1969-09-15,Librarian,Entertainment,Mass Customer,N,No,10.0,52.6
850,Nevin,Hanfrey,M,79,2000-09-24,Clinical Specialist,Health,Mass Customer,N,No,1.0,21.6
851,Cammi,Tesmond,F,19,1987-12-30,Project Manager,,Affluent Customer,N,Yes,2.0,34.3
852,Andie,Bonney,F,37,2000-11-04,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,2.0,21.5
853,Nolana,Rotter,F,26,1981-10-04,Media Manager I,Retail,Mass Customer,N,Yes,16.0,40.6
854,Charisse,Thoresby,F,35,2000-10-24,Marketing Manager,,Affluent Customer,N,No,2.0,21.5
855,Bennie,Llywarch,F,74,1974-10-26,General Manager,Retail,High Net Worth,N,Yes,16.0,47.5
856,Peyton,Monkeman,M,63,1988-10-01,Quality Engineer,Financial Services,Mass Customer,N,Yes,9.0,33.6
857,Theo,,F,15,1964-08-14,General Manager,,High Net Worth,N,No,4.0,57.7
858,Barby,Charlwood,F,79,1980-06-02,Internal Auditor,Financial Services,High Net Worth,N,Yes,9.0,41.9
859,Devinne,Tommeo,F,53,1978-08-02,Geologist I,Financial Services,Affluent Customer,N,,7.0,43.7
860,Ida,,F,80,1980-08-12,,,High Net Worth,N,Yes,7.0,41.7
861,Rebekah,Dmych,F,73,1977-05-24,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17.0,44.9
862,Worden,Fossitt,M,83,1977-12-27,Information Systems Manager,Argiculture,High Net Worth,N,Yes,16.0,44.3
863,Kessiah,Logg,F,19,1961-09-10,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,5.0,60.6
864,Regen,Nares,M,6,1970-03-06,,Retail,High Net Worth,N,Yes,4.0,52.1
865,Germain,De la Harpe,F,73,1965-04-12,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19.0,57.0
866,Stanislaus,Gottelier,M,28,1973-01-05,Associate Professor,,Affluent Customer,N,Yes,14.0,49.3
867,Lura,MacKim,F,12,1973-05-10,VP Marketing,,Mass Customer,N,No,17.0,49.0
868,Effie,Duddy,F,84,1979-07-18,VP Accounting,Financial Services,Mass Customer,N,Yes,11.0,42.8
869,Addia,Abels,F,7,1984-03-11,Account Representative I,Financial Services,High Net Worth,N,Yes,10.0,38.1
870,Hugh,Wilce,M,63,1964-01-29,Pharmacist,Health,Mass Customer,N,No,6.0,58.2
871,Janka,Yesinin,F,40,1992-01-20,,,Mass Customer,N,Yes,5.0,30.3
872,Suki,Ivachyov,F,47,1971-04-28,Structural Engineer,IT,Mass Customer,N,No,13.0,51.0
873,Worthington,Penwarden,M,37,1959-12-23,Occupational Therapist,Health,Affluent Customer,N,Yes,20.0,62.4
874,Howard,Oseland,M,78,2001-05-05,,Health,Mass Customer,N,Yes,1.0,21.0
875,Caryl,Linnett,M,34,1999-02-23,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0,23.2
876,Neil,Jencey,M,44,1968-10-06,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0,53.6
877,Didi,Milne,F,92,1988-05-13,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,3.0,33.9
878,Clarence,Silby,M,31,1982-11-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9.0,39.5
879,Hestia,Smetoun,F,58,1978-08-02,,,Mass Customer,N,No,12.0,43.7
880,Neely,Lundon,F,11,1963-12-31,Internal Auditor,,High Net Worth,N,Yes,10.0,58.3
881,Carmella,'O'' Lone',F,82,1980-05-07,Information Systems Manager,,High Net Worth,N,No,15.0,42.0
882,Esmaria,Lythgoe,F,59,1965-09-29,,Property,Mass Customer,N,Yes,11.0,56.6
883,Lolita,Bennie,U,73,,Recruiter,IT,Mass Customer,N,Yes,,
884,Pepito,Lamming,M,11,1978-01-30,Web Designer IV,Property,Mass Customer,N,No,17.0,44.2
885,Yancey,Wivell,M,20,1966-11-11,Statistician IV,Financial Services,Mass Customer,N,,18.0,55.5
886,Dawna,McCullen,F,53,1974-11-15,Accounting Assistant III,Health,Mass Customer,N,No,11.0,47.4
887,Patrizius,Hardinge,M,55,1997-11-17,,Manufacturing,High Net Worth,N,No,1.0,24.4
888,Chickie,Gulleford,F,62,1963-11-10,Accountant IV,Manufacturing,Mass Customer,N,No,10.0,58.5
889,Ezequiel,Coggeshall,M,46,1967-02-19,Sales Representative,Retail,Affluent Customer,N,Yes,10.0,55.2
890,Tony,Cordsen,F,55,1974-02-01,Dental Hygienist,Health,Mass Customer,N,Yes,15.0,48.2
891,Talbot,Andrioni,M,21,1981-08-06,Occupational Therapist,Health,High Net Worth,N,Yes,9.0,40.7
892,Conroy,Healy,U,22,,Office Assistant II,IT,Mass Customer,N,Yes,,
893,Gibby,Fearnley,M,97,1983-09-11,Geologist I,IT,Mass Customer,N,No,16.0,38.6
894,Catie,Kibbey,F,13,1970-12-18,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,9.0,51.4
895,Juli,Curness,F,58,1966-09-03,,,Mass Customer,N,Yes,12.0,55.7
896,Idell,Belderson,F,25,1978-06-10,VP Sales,,Mass Customer,N,No,15.0,43.9
897,Pris,Fance,F,25,1969-01-11,Account Executive,Manufacturing,Mass Customer,N,No,11.0,53.3
898,Reyna,Braizier,F,53,1977-08-28,General Manager,Financial Services,Affluent Customer,N,No,16.0,44.7
899,Teodora,Lawling,F,42,1963-08-05,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12.0,58.7
900,Clevey,Ivamy,M,48,1990-08-07,Associate Professor,Manufacturing,Mass Customer,N,Yes,5.0,31.7
901,Letta,McCarter,F,13,1975-04-27,,Retail,Mass Customer,N,Yes,16.0,47.0
902,Selene,Vasiltsov,F,37,1989-07-26,Staff Scientist,Retail,Mass Customer,N,No,18.0,32.7
903,Hewe,Lidgley,M,46,1961-07-03,,Financial Services,Mass Customer,N,No,14.0,60.8
904,Kariotta,Ludman,F,51,1974-05-06,Database Administrator II,,High Net Worth,N,,11.0,48.0
905,Dorian,Drinkel,F,41,1978-02-11,Safety Technician II,Manufacturing,Affluent Customer,N,No,12.0,44.2
906,Cammy,Marcroft,M,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0,23.3
907,Eamon,McWhin,M,51,1978-12-25,Sales Associate,Property,High Net Worth,N,Yes,17.0,43.3
908,Carry,Tomlett,F,86,1980-08-28,,Financial Services,Affluent Customer,N,Yes,17.0,41.7
909,Suzette,Surgison,F,77,1960-01-04,Operator,,High Net Worth,N,Yes,8.0,62.3
910,Lewes,Foulcher,M,50,1986-04-26,Biostatistician I,Financial Services,Mass Customer,N,No,14.0,36.0
911,Marcellus,Shawcroft,M,62,1974-10-13,Structural Analysis Engineer,Property,Affluent Customer,N,No,3.0,47.5
912,Vince,Dalmon,M,37,1968-07-19,Sales Representative,Retail,Mass Customer,N,Yes,19.0,53.8
913,Dayle,Spearman,F,67,2000-10-28,,Financial Services,Mass Customer,N,No,1.0,21.5
914,Marc,Egleton,M,73,1999-06-16,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2.0,22.8
915,Austina,Orrice,F,17,1984-09-07,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7.0,37.6
916,Joycelin,,F,18,1991-06-18,Recruiter,,Affluent Customer,N,No,8.0,30.8
917,Odo,MacKaig,M,63,1964-05-06,VP Product Management,Financial Services,Mass Customer,N,No,19.0,58.0
918,Mahmud,Chiles,M,73,1975-02-26,Internal Auditor,Health,High Net Worth,N,No,13.0,47.2
919,Grove,Peltzer,M,48,1987-07-17,Registered Nurse,Health,Mass Customer,N,Yes,13.0,34.8
920,Stefano,Thornborrow,M,89,1976-01-19,Software Test Engineer IV,Health,Mass Customer,N,Yes,19.0,46.3
921,Gretchen,Seneschal,F,77,1979-12-19,Help Desk Technician,Manufacturing,Mass Customer,N,No,7.0,42.4
922,Bekki,Ralston,F,52,1972-10-10,Operator,Financial Services,Mass Customer,N,No,19.0,49.5
923,Garrek,Grimwade,M,44,1977-06-26,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19.0,44.8
924,Clementius,Hambric,M,33,1976-11-08,Computer Systems Analyst II,,Affluent Customer,N,No,13.0,45.5
925,Nicko,Pembridge,M,42,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,N,No,16.0,43.7
926,Terrel,Matthisson,M,18,1965-10-14,Professor,Telecommunications,Affluent Customer,N,No,10.0,56.5
927,Jarret,,M,25,1966-02-19,Cost Accountant,Financial Services,Mass Customer,N,Yes,18.0,56.2
928,Porty,Clemmitt,M,61,1973-05-14,Associate Professor,,High Net Worth,N,Yes,18.0,49.0
929,Kippy,Conerding,M,0,1965-09-04,Database Administrator III,Financial Services,Mass Customer,N,Yes,13.0,56.6
930,Evelina,Dinan,F,86,1971-11-10,Executive Secretary,Retail,Mass Customer,N,Yes,8.0,50.5
931,Katrina,Sappson,F,59,1999-08-07,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1.0,22.7
932,Yoko,Dowrey,F,30,1989-07-20,Graphic Designer,,Mass Customer,N,No,18.0,32.8
933,Melany,'L''oiseau',F,75,1996-05-19,Help Desk Operator,Retail,Mass Customer,N,Yes,5.0,25.9
934,Marcellus,Louisot,M,76,1996-01-22,Human Resources Manager,Manufacturing,Mass Customer,N,No,6.0,26.2
935,Aldin,Cracker,M,76,1994-09-12,Marketing Manager,,Mass Customer,N,Yes,3.0,27.6
936,Raffaello,Godleman,M,64,1988-05-16,Speech Pathologist,Health,High Net Worth,N,No,3.0,33.9
937,Nikolos,McKyrrelly,M,65,1985-11-15,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,15.0,36.4
938,Corabelle,,F,18,1996-04-06,Technical Writer,Retail,Mass Customer,N,No,7.0,26.0
939,Cristian,Theodoris,M,53,1961-01-10,Product Engineer,Manufacturing,Mass Customer,N,,6.0,61.3
940,Marnia,Claesens,F,3,1987-06-16,Administrative Officer,Manufacturing,Mass Customer,N,No,9.0,34.9
941,Tye,Doohan,M,13,1995-02-02,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1.0,27.2
942,Shirley,Brook,F,31,1974-02-07,Director of Sales,Financial Services,Mass Customer,N,Yes,14.0,48.2
943,Holly,Gamett,M,94,1979-09-17,Legal Assistant,Property,Affluent Customer,N,Yes,15.0,42.6
944,Anderea,Dallewater,F,53,1976-01-12,,Manufacturing,Mass Customer,N,No,15.0,46.3
945,Hebert,Bernocchi,M,59,1998-08-26,Human Resources Manager,,High Net Worth,N,Yes,1.0,23.7
946,Bettina,Farrer,F,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,N,No,12.0,60.8
947,Hyacinth,Naldrett,F,43,1986-03-10,Pharmacist,Health,Mass Customer,N,No,10.0,36.1
948,Yardley,Argo,M,19,1969-08-09,Recruiting Manager,,Affluent Customer,N,No,10.0,52.7
949,Jarid,Grebner,M,18,1975-09-07,Executive Secretary,Health,Mass Customer,N,Yes,3.0,46.6
950,Bret,Ivakhnov,U,24,,Recruiter,IT,High Net Worth,N,Yes,,
951,Meryl,Dumbar,M,44,1999-09-29,Assistant Media Planner,Entertainment,Mass Customer,N,No,1.0,22.6
952,Marina,Andresen,F,34,1971-06-13,VP Sales,Financial Services,Affluent Customer,N,Yes,6.0,50.9
953,Jasmin,Brodeur,F,16,1979-05-23,,,Mass Customer,N,No,7.0,42.9
954,Alain,Immins,M,76,1995-02-28,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7.0,27.1
955,Teresina,Gibbie,F,78,1989-10-01,Research Nurse,Health,Mass Customer,N,Yes,9.0,32.6
956,Ezechiel,Pettecrew,M,19,1960-09-26,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9.0,61.6
957,Jamima,Gannan,F,80,1994-08-20,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0,27.7
958,Kristofor,Saulter,M,15,1964-01-14,Biostatistician IV,Health,High Net Worth,N,No,18.0,58.3
959,Katharina,Jennins,F,3,1986-10-26,Staff Scientist,,Affluent Customer,N,,21.0,35.5
960,Lannie,Crumley,M,1,1968-10-10,GIS Technical Architect,Health,Mass Customer,N,Yes,12.0,53.5
961,Rosamund,Shelton,F,73,1986-08-10,Assistant Manager,Financial Services,Mass Customer,N,No,6.0,35.7
962,Granger,Tuftin,M,49,1977-09-07,VP Product Management,,High Net Worth,N,Yes,17.0,44.6
963,Valery,Haresign,F,56,1968-07-28,Budget/Accounting Analyst I,,High Net Worth,N,Yes,16.0,53.8
964,Rhetta,Grellier,F,35,1994-01-24,Assistant Professor,Financial Services,High Net Worth,N,,6.0,28.2
965,Meggie,Whitchurch,F,86,1997-06-18,Structural Engineer,Retail,High Net Worth,N,Yes,5.0,24.8
966,Krystyna,Linning,F,70,1978-11-05,Speech Pathologist,Retail,High Net Worth,N,Yes,5.0,43.5
967,April,Causon,F,44,1999-10-04,Sales Associate,Manufacturing,Affluent Customer,N,Yes,1.0,22.5
968,Wayne,Woodfin,M,96,1955-06-16,Accountant IV,IT,High Net Worth,N,Yes,16.0,66.9
969,Jo,Mallinar,F,20,1978-09-19,Health Coach IV,Health,High Net Worth,N,Yes,18.0,43.6
970,Kellyann,Hawton,F,2,1980-06-26,VP Accounting,Financial Services,High Net Worth,N,Yes,14.0,41.8
971,Sarge,Lerohan,M,11,1988-10-25,Geologist I,Manufacturing,High Net Worth,N,No,22.0,33.5
972,Dena,Crewdson,F,81,1981-07-23,Project Manager,Retail,Mass Customer,N,,10.0,40.8
973,Annabella,Hebron,F,46,1979-08-02,Data Coordiator,Health,High Net Worth,N,No,15.0,42.7
974,Mellicent,Dollin,F,92,1991-06-07,Administrative Assistant IV,,Mass Customer,N,Yes,4.0,30.9
975,Goldarina,Rzehorz,U,26,,Automation Specialist IV,IT,Mass Customer,N,No,,
976,Andonis,Slimmon,M,10,1971-10-21,Graphic Designer,Financial Services,Affluent Customer,N,No,10.0,50.5
977,Olga,Dyke,F,65,1959-11-30,Staff Accountant III,,High Net Worth,N,Yes,13.0,62.4
978,Erena,Escalero,F,40,1982-01-31,Nurse Practicioner,,High Net Worth,N,No,15.0,40.2
979,Kayla,Falkingham,F,42,1959-12-25,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12.0,62.3
980,Max,Gronaver,F,19,1978-01-23,Registered Nurse,Health,Mass Customer,N,No,8.0,44.3
981,Bud,Smittoune,M,0,1973-02-19,,Retail,Mass Customer,N,No,11.0,49.2
982,Tibold,Bonwell,M,14,1960-02-12,Geologist III,Health,High Net Worth,N,Yes,6.0,62.2
983,Shaylyn,Riggs,U,49,,,IT,Affluent Customer,N,No,,
984,Luciano,Weddup,M,89,1954-03-25,Programmer I,Manufacturing,Affluent Customer,N,No,16.0,68.1
985,Aryn,'O''Halloran',F,29,1970-09-30,Help Desk Operator,Retail,High Net Worth,N,No,15.0,51.6
986,Barnard,Stranks,M,3,1994-10-05,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8.0,27.5
987,Lars,Keher,M,89,1974-08-29,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,11.0,47.7
988,Andree,Simonato,F,35,1981-01-15,Director of Sales,Manufacturing,High Net Worth,N,No,7.0,41.3
989,Caralie,Morfett,F,43,1982-05-24,Project Manager,Financial Services,Mass Customer,N,No,17.0,39.9
990,Melissa,Purple,F,56,1976-04-13,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14.0,46.0
991,Lenna,Coales,F,11,1991-11-29,Financial Analyst,Financial Services,Mass Customer,N,,10.0,30.4
992,Cordelia,Hawkeswood,F,6,1958-11-25,,Property,Mass Customer,N,Yes,8.0,63.4
993,Reine,Semken,F,71,1977-02-18,Account Coordinator,Argiculture,High Net Worth,N,No,17.0,45.2
994,Rhetta,Kupker,F,62,1977-11-14,Librarian,Entertainment,Affluent Customer,N,Yes,5.0,44.4
995,Urbano,Mews,M,16,1965-11-12,Information Systems Manager,Health,Mass Customer,N,Yes,19.0,56.5
996,Aura,Bemlott,U,67,,Assistant Manager,IT,Mass Customer,N,Yes,,
997,Ambros,Kernes,M,30,1981-07-03,Teacher,Telecommunications,Mass Customer,N,Yes,13.0,40.8
998,Petunia,Dufton,F,66,1965-12-13,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5.0,56.4
999,Dido,Leyburn,F,12,1988-04-10,Recruiting Manager,,High Net Worth,N,No,4.0,34.0
1000,Paulie,Castelot,F,44,1978-08-07,Compensation Analyst,Financial Services,Mass Customer,N,No,11.0,43.7
1001,Finley,Vost,M,63,1979-08-27,Recruiter,Retail,Mass Customer,N,No,14.0,42.7
1002,Pacorro,De Clairmont,M,65,1978-08-30,Business Systems Development Analyst,,Mass Customer,N,Yes,18.0,43.7
1003,Mariann,'O''Geaney',F,35,1968-02-03,Paralegal,Financial Services,High Net Worth,N,No,18.0,54.2
1004,Colas,Pumfrett,M,35,1975-07-09,Business Systems Development Analyst,IT,High Net Worth,N,No,22.0,46.8
1005,Kalila,Birtwistle,F,94,1967-09-15,Design Engineer,IT,High Net Worth,N,Yes,8.0,54.6
1006,Norbert,Gotcher,M,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0,44.7
1007,Cord,Warriner,M,58,1996-06-08,,Retail,Mass Customer,N,No,5.0,25.9
1008,Lorry,Booley,F,47,1975-11-10,Teacher,,Mass Customer,N,No,21.0,46.5
1009,Nolie,Orring,F,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,Yes,13.0,65.0
1010,Leighton,Ebbles,M,24,1963-01-26,Nurse,Financial Services,Affluent Customer,N,No,17.0,59.3
1011,Cymbre,Janos,F,42,1985-07-19,Occupational Therapist,Health,High Net Worth,N,Yes,10.0,36.8
1012,Anna-diane,Preddle,F,20,1955-05-20,Software Test Engineer III,,High Net Worth,N,Yes,11.0,67.0
1013,Corissa,Zienkiewicz,F,53,1976-09-06,Physical Therapy Assistant,Retail,High Net Worth,N,No,17.0,45.6
1014,Miller,Faloon,M,60,1960-10-14,Senior Developer,Property,Mass Customer,N,Yes,8.0,61.5
1015,Toiboid,Sorrel,M,7,1955-04-01,Web Developer I,Health,Mass Customer,N,No,17.0,67.1
1016,Adrian,Prettyjohns,M,0,1959-08-12,Legal Assistant,IT,Mass Customer,N,Yes,17.0,62.7
1017,Jacquenette,Pluthero,F,88,1979-01-09,Assistant Media Planner,Entertainment,High Net Worth,N,No,16.0,43.3
1018,Matthiew,Ferreras,M,1,1994-11-27,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,7.0,27.4
1019,Ignazio,Milby,M,42,1973-11-19,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14.0,48.4
1020,Natala,Thorndale,F,29,1975-11-10,,IT,Affluent Customer,N,No,13.0,46.5
1021,Elvis,Rixon,M,16,1977-10-02,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7.0,44.6
1022,Suzann,Wilks,F,56,1990-03-04,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14.0,32.1
1023,Iseabal,Fullbrook,F,16,1991-07-23,,Financial Services,Affluent Customer,N,Yes,6.0,30.8
1024,Rhodia,'D''Onise',F,17,1992-06-05,Social Worker,Health,High Net Worth,N,Yes,2.0,29.9
1025,Ario,Jeromson,M,69,1997-07-30,Quality Engineer,IT,Mass Customer,N,Yes,5.0,24.7
1026,Vernon,Hakking,M,66,1994-07-29,,Financial Services,Affluent Customer,N,No,4.0,27.7
1027,Rolando,Sherewood,M,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,N,No,18.0,55.6
1028,Thorn,Torfin,M,10,1999-08-11,Project Manager,,High Net Worth,N,No,1.0,22.7
1029,Forbes,Londors,M,71,1997-02-15,VP Sales,,Mass Customer,N,No,4.0,25.2
1030,Nariko,Dummigan,F,9,1962-05-05,Food Chemist,Health,Mass Customer,N,No,5.0,60.0
1031,Roi,Ogden,M,75,1983-09-15,Junior Executive,Manufacturing,Mass Customer,N,No,6.0,38.6
1032,Maribelle,Werndly,F,36,1978-07-18,Executive Secretary,,Mass Customer,N,Yes,18.0,43.8
1033,Jacob,Claringbold,M,70,1995-01-06,,,Affluent Customer,N,Yes,3.0,27.3
1034,Denney,Cretney,M,16,1976-05-12,,,High Net Worth,N,Yes,3.0,46.0
1035,Kara-lynn,Doddridge,F,77,1976-11-02,Operator,Retail,Affluent Customer,N,Yes,5.0,45.5
1036,Randene,Ingle,F,6,1969-11-28,Paralegal,Financial Services,Mass Customer,N,Yes,12.0,52.4
1037,Sissie,Rielly,F,95,1956-08-08,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10.0,65.7
1038,Fraser,Acome,U,57,,Engineer I,Manufacturing,Mass Customer,N,Yes,,
1039,Nona,Diamant,F,24,1975-03-14,,,High Net Worth,N,Yes,15.0,47.1
1040,Jacenta,Wedlock,F,78,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9.0,47.1
1041,Free,Bonniface,M,95,1959-05-25,,Property,Affluent Customer,N,No,15.0,62.9
1042,Isacco,Woodwind,M,0,1976-01-14,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,11.0,46.3
1043,Giorgi,Hurford,M,34,1986-10-20,Sales Associate,Financial Services,Mass Customer,N,Yes,16.0,35.5
1044,Frederico,Whilder,U,4,,Food Chemist,Health,High Net Worth,N,No,,
1045,Aeriel,Everest,F,88,1986-05-08,,Financial Services,Mass Customer,N,Yes,19.0,36.0
1046,Shir,Clevely,F,0,1955-07-23,Budget/Accounting Analyst II,,Affluent Customer,N,No,11.0,66.8
1047,Standford,Tanswill,M,39,1978-09-03,VP Accounting,Financial Services,Affluent Customer,N,No,11.0,43.6
1048,Braden,Lamming,M,99,1976-06-08,Internal Auditor,,Affluent Customer,N,No,15.0,45.9
1049,Fraser,Gaenor,M,35,1996-03-02,Software Consultant,Property,Mass Customer,N,No,2.0,26.1
1050,Marjie,Ghion,F,7,1973-07-29,Software Consultant,Telecommunications,Mass Customer,N,Yes,15.0,48.7
1051,Xylia,Lange,F,34,1977-09-29,Help Desk Technician,Property,High Net Worth,N,Yes,14.0,44.6
1052,Dela,Flannigan,F,31,1986-02-02,Junior Executive,Financial Services,High Net Worth,N,No,3.0,36.2
1053,Davon,Stanyland,M,98,1962-05-20,,Manufacturing,Mass Customer,N,Yes,8.0,59.9
1054,Natal,Matiewe,M,27,1983-08-09,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13.0,38.7
1055,Danell,Rose,F,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,N,No,12.0,33.9
1056,Kendricks,Markel,M,96,1966-12-18,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6.0,55.4
1057,Laryssa,Durdle,F,73,1969-04-06,Registered Nurse,Health,Mass Customer,N,No,5.0,53.1
1058,Gretel,Gionettitti,F,37,1987-10-24,Research Assistant IV,Retail,Affluent Customer,N,Yes,4.0,34.5
1059,Chantal,Plante,F,68,1968-02-16,Account Representative III,Entertainment,High Net Worth,N,Yes,6.0,54.2
1060,Vanda,Boadby,F,88,1961-11-23,Associate Professor,Argiculture,Affluent Customer,N,Yes,13.0,60.4
1061,Anderson,,M,34,1988-11-07,Speech Pathologist,Financial Services,Mass Customer,N,No,19.0,33.5
1062,Tish,Mowett,F,32,1975-09-28,Junior Executive,,Mass Customer,N,No,14.0,46.6
1063,Terrence,Geck,M,22,1987-03-01,Actuary,Financial Services,Affluent Customer,N,Yes,13.0,35.1
1064,Thornie,Andrusov,M,3,1977-06-13,Librarian,Entertainment,Affluent Customer,N,Yes,8.0,44.9
1065,Chilton,Ghirigori,M,8,1962-06-27,Quality Engineer,Financial Services,Mass Customer,N,Yes,8.0,59.8
1066,Hailey,Ricciardi,M,45,1995-10-06,Recruiter,Telecommunications,High Net Worth,N,No,12.0,26.5
1067,Berri,Cotillard,F,13,1965-05-17,Engineer IV,Financial Services,Mass Customer,N,Yes,13.0,57.0
1068,Frazer,Searston,M,5,1995-03-21,,Health,Mass Customer,N,Yes,3.0,27.1
1069,Reese,Titterington,M,85,1976-04-15,Web Designer I,Telecommunications,Mass Customer,N,No,15.0,46.0
1070,Albert,Gomery,M,5,1995-06-04,Account Representative IV,,Mass Customer,N,No,1.0,26.9
1071,Chrisy,Miranda,M,68,1986-12-29,,Retail,High Net Worth,N,No,1.0,35.3
1072,Curt,Petrello,M,60,1957-06-01,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,64.9
1073,Elbertina,Donne,F,77,1980-02-25,Associate Professor,,Affluent Customer,N,Yes,7.0,42.2
1074,Griswold,Juett,M,43,1974-07-14,Accounting Assistant IV,,High Net Worth,N,Yes,18.0,47.8
1075,Cullin,Elcoate,M,26,1967-07-25,Administrative Officer,Manufacturing,High Net Worth,N,No,7.0,54.8
1076,Siegfried,Trattles,M,33,2000-06-06,Pharmacist,Health,Affluent Customer,N,No,2.0,21.9
1077,Sheba,Este,F,8,1955-10-11,,Telecommunications,Mass Customer,N,Yes,18.0,66.6
1078,Abe,Pilley,M,69,1976-06-05,Executive Secretary,Manufacturing,Mass Customer,N,No,20.0,45.9
1079,Dennie,'L'' Anglois',M,70,1978-01-03,Nurse Practicioner,Manufacturing,Mass Customer,N,No,18.0,44.3
1080,Monah,Talbot,F,70,1999-12-26,Speech Pathologist,Property,Mass Customer,N,Yes,2.0,22.3
1081,Marga,Cradduck,F,25,1985-10-21,Social Worker,Health,Mass Customer,N,No,16.0,36.5
1082,Guinevere,Kelby,U,90,,Financial Analyst,Financial Services,Mass Customer,N,Yes,,
1083,Chadd,Fowlds,M,46,1996-08-07,VP Product Management,,Affluent Customer,N,No,1.0,25.7
1084,Serena,Jagson,F,54,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,N,No,8.0,27.9
1085,Lucho,Strafen,M,4,1975-09-12,Internal Auditor,Health,Mass Customer,N,No,8.0,46.6
